2023-06-08 06:26:45,207 INFO    HandlerThread:18085 [handler.py:handle_request_defer():170] handle defer: 6
2023-06-08 06:26:45,207 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: defer
2023-06-08 06:26:45,207 INFO    SenderThread:18085 [sender.py:send_request_defer():598] handle sender defer: 6
2023-06-08 06:26:45,210 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: status_report
2023-06-08 06:26:45,541 INFO    SenderThread:18085 [sender.py:transition_state():602] send defer: 7
2023-06-08 06:26:45,541 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: defer
2023-06-08 06:26:45,541 INFO    HandlerThread:18085 [handler.py:handle_request_defer():170] handle defer: 7
2023-06-08 06:26:45,542 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: defer
2023-06-08 06:26:45,542 INFO    SenderThread:18085 [sender.py:send_request_defer():598] handle sender defer: 7
2023-06-08 06:26:46,038 INFO    Thread-12 :18085 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/modf/wnab-workshop/wandb/run-20230608_062635-wxpwirea/files/config.yaml
2023-06-08 06:26:46,038 INFO    Thread-12 :18085 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/modf/wnab-workshop/wandb/run-20230608_062635-wxpwirea/files/wandb-summary.json
2023-06-08 06:26:47,514 INFO    SenderThread:18085 [sender.py:transition_state():602] send defer: 8
2023-06-08 06:26:47,514 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: defer
2023-06-08 06:26:47,514 INFO    HandlerThread:18085 [handler.py:handle_request_defer():170] handle defer: 8
2023-06-08 06:26:47,514 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: defer
2023-06-08 06:26:47,515 INFO    SenderThread:18085 [sender.py:send_request_defer():598] handle sender defer: 8
2023-06-08 06:26:47,515 INFO    SenderThread:18085 [job_builder.py:build():232] Attempting to build job artifact
2023-06-08 06:26:47,515 INFO    SenderThread:18085 [job_builder.py:build():266] no source found
2023-06-08 06:26:47,515 INFO    SenderThread:18085 [sender.py:transition_state():602] send defer: 9
2023-06-08 06:26:47,515 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: defer
2023-06-08 06:26:47,515 INFO    HandlerThread:18085 [handler.py:handle_request_defer():170] handle defer: 9
2023-06-08 06:26:47,515 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: defer
2023-06-08 06:26:47,515 INFO    SenderThread:18085 [sender.py:send_request_defer():598] handle sender defer: 9
2023-06-08 06:26:47,515 INFO    SenderThread:18085 [dir_watcher.py:finish():359] shutting down directory watcher
2023-06-08 06:26:48,038 INFO    Thread-12 :18085 [dir_watcher.py:_on_file_modified():289] file/dir modified: /home/modf/wnab-workshop/wandb/run-20230608_062635-wxpwirea/files/output.log
2023-06-08 06:26:48,039 INFO    SenderThread:18085 [dir_watcher.py:finish():389] scan: /home/modf/wnab-workshop/wandb/run-20230608_062635-wxpwirea/files
2023-06-08 06:26:48,039 INFO    SenderThread:18085 [dir_watcher.py:finish():403] scan save: /home/modf/wnab-workshop/wandb/run-20230608_062635-wxpwirea/files/wandb-summary.json wandb-summary.json
2023-06-08 06:26:48,039 INFO    SenderThread:18085 [dir_watcher.py:finish():403] scan save: /home/modf/wnab-workshop/wandb/run-20230608_062635-wxpwirea/files/config.yaml config.yaml
2023-06-08 06:26:48,042 INFO    SenderThread:18085 [dir_watcher.py:finish():403] scan save: /home/modf/wnab-workshop/wandb/run-20230608_062635-wxpwirea/files/requirements.txt requirements.txt
2023-06-08 06:26:48,042 INFO    SenderThread:18085 [dir_watcher.py:finish():403] scan save: /home/modf/wnab-workshop/wandb/run-20230608_062635-wxpwirea/files/wandb-metadata.json wandb-metadata.json
2023-06-08 06:26:48,042 INFO    SenderThread:18085 [dir_watcher.py:finish():403] scan save: /home/modf/wnab-workshop/wandb/run-20230608_062635-wxpwirea/files/output.log output.log
2023-06-08 06:26:48,043 INFO    SenderThread:18085 [sender.py:transition_state():602] send defer: 10
2023-06-08 06:26:48,043 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: defer
2023-06-08 06:26:48,043 INFO    HandlerThread:18085 [handler.py:handle_request_defer():170] handle defer: 10
2023-06-08 06:26:48,049 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: defer
2023-06-08 06:26:48,049 INFO    SenderThread:18085 [sender.py:send_request_defer():598] handle sender defer: 10
2023-06-08 06:26:48,049 INFO    SenderThread:18085 [file_pusher.py:finish():159] shutting down file pusher
2023-06-08 06:26:48,845 INFO    wandb-upload_1:18085 [upload_job.py:push():133] Uploaded file /home/modf/wnab-workshop/wandb/run-20230608_062635-wxpwirea/files/wandb-summary.json
2023-06-08 06:26:48,867 INFO    wandb-upload_3:18085 [upload_job.py:push():133] Uploaded file /home/modf/wnab-workshop/wandb/run-20230608_062635-wxpwirea/files/config.yaml
2023-06-08 06:26:48,915 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: keepalive
2023-06-08 06:26:49,117 INFO    wandb-upload_0:18085 [upload_job.py:push():133] Uploaded file /home/modf/wnab-workshop/wandb/run-20230608_062635-wxpwirea/files/output.log
2023-06-08 06:26:49,154 INFO    wandb-upload_2:18085 [upload_job.py:push():133] Uploaded file /home/modf/wnab-workshop/wandb/run-20230608_062635-wxpwirea/files/requirements.txt
2023-06-08 06:26:49,354 INFO    Thread-11 (_thread_body):18085 [sender.py:transition_state():602] send defer: 11
2023-06-08 06:26:49,355 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: defer
2023-06-08 06:26:49,355 INFO    HandlerThread:18085 [handler.py:handle_request_defer():170] handle defer: 11
2023-06-08 06:26:49,355 DEBUG   SenderThread:18085 [sender.py:send_request():396] send_request: defer
2023-06-08 06:26:49,356 INFO    SenderThread:18085 [sender.py:send_request_defer():598] handle sender defer: 11
2023-06-08 06:26:49,356 INFO    SenderThread:18085 [file_pusher.py:join():164] waiting for file pusher
2023-06-08 06:26:49,356 INFO    SenderThread:18085 [sender.py:transition_state():602] send defer: 12
2023-06-08 06:26:49,356 DEBUG   HandlerThread:18085 [handler.py:handle_request():144] handle_request: defer
